672,"Sri Raghavendra Degree College, East Godavari","Andhra University, Visakhapatnam"
673,"Sri Raghavendra Degree College, Narasimhapuram","Andhra University, Visakhapatnam"
674,"Sri Rajarajeswari College, East Godavari","Andhra University, Visakhapatnam"
675,"Sri Rama Degree College for Women, Srikakulam","Andhra University, Visakhapatnam"
676,"Sri Rama Degree College, G. Sigadam","Andhra University, Visakhapatnam"
677,"Sri Rama Degree College, Garugubilli","Andhra University, Visakhapatnam"
678,"Sri Rama Degree College, Palakonda","Andhra University, Visakhapatnam"
679,"Sri Rama Degree College, Srikakulam","Andhra University, Visakhapatnam"
680,"Sri Rama Krishna Degree College, Narsapur","Andhra University, Visakhapatnam"
681,"Sri Rameswari Degree College, Srikakulam","Andhra University, Visakhapatnam"
682,"Sri Ravi Degree College, Tallarevu","Andhra University, Visakhapatnam"
683,"Sri Sai Degree College, Narsipatnam","Andhra University, Visakhapatnam"
684,"Sri Sai Degree College, Sarubujjili","Andhra University, Visakhapatnam"
685,"Sri Sai Degree College, Siddharthanagar","Andhra University, Visakhapatnam"
686,"Sri Sai Degree College, Srikakulam","Andhra University, Visakhapatnam"
687,"Sri Sai Degree College, Tanuku","Andhra University, Visakhapatnam"
688,"Sri Sai Degree College, Vizianagaram","Andhra University, Visakhapatnam"
689,"Sri Sai Kulwanth Degree College, Anakapalli","Andhra University, Visakhapatnam"
690,"Sri Sai Madhavi Degree College, Anaparthi","Andhra University, Visakhapatnam"
691,"Sri Sai Madhavi Degree College, East Godavari","Andhra University, Visakhapatnam"
692,"Sri Sai Prakash Degree College, Visakhapatnam","Andhra University, Visakhapatnam"
693,"Sri Sai Ram Degree College, Parvathipuram","Andhra University, Visakhapatnam"
694,"Sri Sai Santiniketan Degree College, Ramachandrapuram","Andhra University, Visakhapatnam"
695,"Sri Sai Siddhartha College, Vizianagaram","Andhra University, Visakhapatnam"
696,"Sri Sai Sirisha Women's Degree College, Kasibugga","Andhra University, Visakhapatnam"
697,"Sri Sai Srinivasa Degree College, Visakhapatnam","Andhra University, Visakhapatnam"
698,"Sri Saketi Satyanarayana Degree College, Rajam","Andhra University, Visakhapatnam"
699,"Sri Satya Sai Degree College, Bobbili","Andhra University, Visakhapatnam"
700,"Sri Satya Sai Degree College, Srikakulam","Andhra University, Visakhapatnam"
701,"Sri Satyakailas Degree College, Jiyyammavalasa","Andhra University, Visakhapatnam"
702,"Sri Shiridi Sai Degree College, East Godavari","Andhra University, Visakhapatnam"
703,"Sri Shiridi Sai Degree College, Vizianagaram","Andhra University, Visakhapatnam"
704,"Sri Shiridi Sai Srinivasa Degree College, Chodavaram","Andhra University, Visakhapatnam"
705,"Sri Shiridi Sai Srinivasa Degree College, Sabbavaram","Andhra University, Visakhapatnam"
706,"Sri Shiridi Sai Srinivasa Degree College, Vizianagaram","Andhra University, Visakhapatnam"
707,"Sri Srinivas Vidya Parishad College of Management Studies, Visakhapatnam","Andhra University, Visakhapatnam"
708,"Sri Srinivasa Degree College, West Godavari","Andhra University, Visakhapatnam"
709,"Sri Swamy Vivekananda Degree College, Visakhapatnam","Andhra University, Visakhapatnam"
710,"Sri T.L.N. Degree College, Vizianagaram","Andhra University, Visakhapatnam"
711,"Sri Uma Bharathi Degree College, Srungavarapu Kota","Andhra University, Visakhapatnam"
712,"Sri Varupala Surya Rao Degree College, Yelleswaram Mandal","Andhra University, Visakhapatnam"
713,"Sri Vasavi Vijnan Mandali Degree College (S.V.V.M), Visakhapatnam","Andhra University, Visakhapatnam"
714,"Sri Veera Venkata Satya Dev Degree College, East Godavari","Andhra University, Visakhapatnam"
715,"Sri Venkata Ramana Degree College, Vizianagaram","Andhra University, Visakhapatnam"
716,"Sri Venkata Sai Degree College, East Godavari","Andhra University, Visakhapatnam"
717,"Sri Venkata Sai Degree College, Srikakulam","Andhra University, Visakhapatnam"
718,"Sri Venkata Sita Rama Degree College, Vizianagaram","Andhra University, Visakhapatnam"
719,"Sri Venkataramana Degree College, Vizianagaram","Andhra University, Visakhapatnam"
720,"Sri Venkateswara Arts and Science College, Visakhapatnam","Andhra University, Visakhapatnam"
721,"Sri Venkateswara College of Arts and Science, East Godavari","Andhra University, Visakhapatnam"
722,"Sri Venkateswara Degree College, Srikakulam","Andhra University, Visakhapatnam"
723,"Sri Venkateswara Degree College, Veeraghattam","Andhra University, Visakhapatnam"
724,"Sri Venkateswara Degree College, Vizianagaram","Andhra University, Visakhapatnam"
725,"Sri Venkateswara Degree College, West Godavari","Andhra University, Visakhapatnam"
726,"Sri Venkateswara Vidya Parished Degree College (S.V.V.P), Visakhapatnam","Andhra University, Visakhapatnam"
727,"Sri Vidya Arts and Science Degree College, Makavarapalem","Andhra University, Visakhapatnam"
728,"Sri Vidya Degree College, Visakhapatnam","Andhra University, Visakhapatnam"
729,"Sri Vidya Degree College, West Godavari","Andhra University, Visakhapatnam"
730,"Sri Viswajyothi Degree College, Tekkali","Andhra University, Visakhapatnam"
731,"Sri Vivekananda College, Vizianagaram","Andhra University, Visakhapatnam"
732,"Sri Vivekananda Degree College, Visakhapatnam","Andhra University, Visakhapatnam"
733,"Sri Y.N. Degree College, West Godavari","Andhra University, Visakhapatnam"
734,"Sri Y.V.S. and Sri B.R.M. Degree College, Inavalli Mandal","Andhra University, Visakhapatnam"
735,"Srirama Degree College, Tanuku","Andhra University, Visakhapatnam"
736,"St. Ann's Women's College, Visakhapatnam","Andhra University, Visakhapatnam"
737,"St. Joseph Degree College for Women (Autonomous), Waltair","Andhra University, Visakhapatnam"
738,"St. Mary's Nirmala Hrudaya Womens College, West Godavari","Andhra University, Visakhapatnam"
739,"St. Theresa's College for Women (Autonomous), Eluru","Andhra University, Visakhapatnam"
740,"St. Vincent D.E. Paul Degree College, Eluru","Andhra University, Visakhapatnam"
741,"St. Xavier's Degree College, Pendurthi","Andhra University, Visakhapatnam"
742,"Sudha College of Science and Arts, Kakinada","Andhra University, Visakhapatnam"
743,"Sun Degree College, Srikakulam","Andhra University, Visakhapatnam"
744,"Surya Degree College for Women, West Godavari","Andhra University, Visakhapatnam"
745,"Surya Teja Degree College, Meliaputti Mandal","Andhra University, Visakhapatnam"
746,"Suryaraya (P.E.S) Degree College, East Godavari","Andhra University, Visakhapatnam"
747,"System Degree College, Ponduru","Andhra University, Visakhapatnam"
748,"T.S.R. and T.B.K. Women's Degree College, Visakhapatnam","Andhra University, Visakhapatnam"
749,"T.S.R. and T.B.K.R. College, Gajuwaka","Andhra University, Visakhapatnam"
750,"Thammi Naidu Degree College, Srikakulam","Andhra University, Visakhapatnam"
751,"Thammi Naidu Vidya Degree College, Santhakavity Mandal","Andhra University, Visakhapatnam"
752,"Thandra Paparaya Degree College, Bobbili","Andhra University, Visakhapatnam"
753,"The Amalapuram Degree College, Amalapuram","Andhra University, Visakhapatnam"
754,"Triveni Degree College, West Godavari","Andhra University, Visakhapatnam"
755,"Udaya Degree College, Vizianagaram","Andhra University, Visakhapatnam"
756,"Ushodaya Degree College, Visakhapatnam, Chodavaram","Andhra University, Visakhapatnam"
757,"V.I.P.S. Degree College, Visakhapatnam","Andhra University, Visakhapatnam"
758,"V.M.C. Mahila Vidyapeeth Degree College for Women, Visakhapatnam","Andhra University, Visakhapatnam"
759,"V.S. Lakshmi Degree College for Women, Kakinada","Andhra University, Visakhapatnam"
760,"V.S. Reddy Rural Degree College, East Godavari","Andhra University, Visakhapatnam"
761,"V.S.K. Degree College, West Godavari","Andhra University, Visakhapatnam"
762,"V.S.M. Degree College, East Godavari","Andhra University, Visakhapatnam"
763,"V.V.R. Kanaka Mahalaxmi Degree College, Visakhapatnam","Andhra University, Visakhapatnam"
764,"V.V.S. Degree College, U. Kothapalli","Andhra University, Visakhapatnam"
765,"Vagdevi Degree College, Vizianagaram","Andhra University, Visakhapatnam"
766,"Vamsadhara Degree College, Jalumuru","Andhra University, Visakhapatnam"
767,"Vamsadhara Degree College, Kotabommali","Andhra University, Visakhapatnam"
768,"Velangi College, East Godavari","Andhra University, Visakhapatnam"
769,"Vidwan Degree College, Bobbili","Andhra University, Visakhapatnam"
770,"Vidya Dhari Degree College, Srikakulam","Andhra University, Visakhapatnam"
771,"Vidyaarthi Degree College, Visakhapatnam","Andhra University, Visakhapatnam"
772,"Vidyarthi Degree College, Visakhapatnam","Andhra University, Visakhapatnam"
773,"Vignan Institute of Science and Arts, East Godavari","Andhra University, Visakhapatnam"
774,"Vignana Bharathi Mahila Degree Kalasala, Visakhapatnam","Andhra University, Visakhapatnam"
775,"Vijnana Nilayam Degree College, West Godavari","Andhra University, Visakhapatnam"
776,"Vikas Degree College, West Godavari","Andhra University, Visakhapatnam"
777,"Vinuthna Degree College, East Godavari","Andhra University, Visakhapatnam"
778,"Vivekananda College, Visakhapatnam","Andhra University, Visakhapatnam"
779,"Vivekavardhini Bhaskar Degree College, Seethanagaram Mandal","Andhra University, Visakhapatnam"
780,"Vyricherla Kishore Chnadra Deo Degree College, Vizianagaram","Andhra University, Visakhapatnam"
781,"Y.R. College of Arts and Science and Technology, Kakinada","Andhra University, Visakhapatnam"
782,"Y.S.R. and B.S. Degree College, Tadepalligudem","Andhra University, Visakhapatnam"
783,"Dr. B.R. Ambedkar University College, Srikakulam",Dr. B.R. Ambedkar University
784,"Dravidian University Management College, Chittoor",Dravidian University
785,"Dravidian University College of Education, Chittoor",Dravidian University
786,GITAM University,GITAM
787,"J.N.T.U. College of Engineering, Anantapur",JNTU Ananthapur
788,"J.N.T.U. College of Engineering, Pulivendula",JNTU Ananthapur
789,"A.V.R. and S.V.R. College of Engineering and Technology, Nandyal",JNTU Ananthapur
790,"A.V.R. and S.V.R. Engineering College, Oravakal Mandal",JNTU Ananthapur
791,"A.V.S. College of Engineering and Technology, Venkatachalam",JNTU Ananthapur
792,"Aditya College of Engineering, Madanapalle",JNTU Ananthapur
793,"Akshaya Bharathi Institute of Technology, Kadapa",JNTU Ananthapur
794,"Alfa College of Engineering and Technology, Allagadda",JNTU Ananthapur
795,"Anantha Lakshmi Institute of Technology and Sciences, Ananthapur Mandal",JNTU Ananthapur
796,"Anjan Narasimha Munaga Kancharla Thummapudi Institute of Technology and Management, Badvel",JNTU Ananthapur
797,"Annamacharya Institute of Technology and Science, Tirupathi",JNTU Ananthapur
798,"Annamacharya Institute of Technology and Science, Rajampet",JNTU Ananthapur
799,"Audisankara College of Engineering and Technology, Gudur",JNTU Ananthapur
800,"Audisankara College of Engineering for Women, Gudur",JNTU Ananthapur
801,"Audisankara Institute of Technology, Gudur",JNTU Ananthapur
802,"B.I.T. Institute of Technology, Hindupur",JNTU Ananthapur
803,"Balaji Institute of Technology and Science, Proddatur",JNTU Ananthapur
804,"Bharat College of Engineering and Technology for Women, C.K. Dinne Mandal",JNTU Ananthapur
805,Bharath Educational Society's Group of Institutions Faculty of Engineering,JNTU Ananthapur
806,"Bheema Institute of Technology and Science, Adoni",JNTU Ananthapur
807,"Brahmaiah College of Engineering, Kadavaluru Mandal",JNTU Ananthapur
808,"Brindavan Institute of Technology and Science, Kurnool",JNTU Ananthapur
809,"Chadalawada Ramanamma Engineering College, Tirupati",JNTU Ananthapur
810,"Chadalawada Venkata Subbaiah College of Engineering, Tirupati",JNTU Ananthapur
811,"Chaitanya Bharati Institute of Technology, Chapadu Mandal",JNTU Ananthapur
812,"Chiranjeevi Reddy Institute of Engineering and Technology, Anantapur",JNTU Ananthapur
813,Damisetty Bala Suresh Institute of Technology,JNTU Ananthapur
814,"Dr. K.V. Subba Reddy College of Engineering for Women, Kurnool",JNTU Ananthapur
815,"Dr. K.V. Subba Reddy Institute of Technology, Kallur Mandal",JNTU Ananthapur
816,"Fathima Institute of Technology and Management, Kadapa",JNTU Ananthapur
817,"G. Pullaiah College of Engineering and Technology, Venkayapalle",JNTU Ananthapur
818,"Gates Institute of Technology, Peddavaduguru Mandal",JNTU Ananthapur
819,"Geethanjali Institute of Science and Technology, Kovuru",JNTU Ananthapur
820,"Global College of Engineering and Technology, Chenur Mandal",JNTU Ananthapur
821,"Gokula Krishna College of Engineering, Nellore",JNTU Ananthapur
822,"Goutami Institute of Technology and Management for Women, Prodatur",JNTU Ananthapur
823,"Indira Priyadarshini College of Engineering and Technology for Women, Oravakal Mandal",JNTU Ananthapur
824,"Intell Engineering College, Anantapur",JNTU Ananthapur
825,"J.B. Women's Engineering College, Tirupathi",JNTU Ananthapur
826,"Jagan's College of Engineering and Technology, Venkatachal",JNTU Ananthapur
827,"K.K.C. Institute of Technology and Engineering for Women, Puttur",JNTU Ananthapur
828,"K.M.M. Institute of Technology and Science, Tirupati",JNTU Ananthapur
829,"Kandula Lakshumma Memorial College of Engineering for Women, Chintakomma Dinne Mandal",JNTU Ananthapur
830,"Kandula Obul Reddy Memorial College of Engineering, Chintakommadinne Mandal",JNTU Ananthapur
831,"Kottam College of Engineering, Kallur",JNTU Ananthapur
832,"Kottam Karunakara Reddy Institute of Technology, Kallur Mandal",JNTU Ananthapur
833,KSN Institute of Technology,JNTU Ananthapur
834,"Kuppam Engineering College, Kuppam",JNTU Ananthapur
835,"Madanapalle Institute of Technology and Science, Madanapally",JNTU Ananthapur
836,"Madina Engineering College, Kadapa",JNTU Ananthapur
837,"Malineni Lakshmaiah Institute of Engineering and Technology, Kodavaluru",JNTU Ananthapur
838,"Mekapati Rajamohan Reddy Institute of Technology and Science, Nellore",JNTU Ananthapur
839,MJR College of Engineering and Technology,JNTU Ananthapur
840,"Modugula Kalavathama Institute of Technology for Women, Rajampet",JNTU Ananthapur
841,"Mother Theresa Institute of Engineering and Technology, Palamner",JNTU Ananthapur
842,"Moula Ali College of Engineering and Technology, Penukonda",JNTU Ananthapur
843,"Narayana Engineering College, Nellore",JNTU Ananthapur
844,"Narayana Engineering College, Gudur",JNTU Ananthapur
845,"Narayanadri Institute of Science & Technology, Rajampet",JNTU Ananthapur
846,"P.V.K.K. Institute of Technology, Anantapur",JNTU Ananthapur
847,"Parvathareddy Babul Reddy (P.B.R) Visvodaya Institute of Technology and Science, Nellore",JNTU Ananthapur
848,"Priyadarshini College of Engineering, Nellore",JNTU Ananthapur
849,"Priyadarshini College of Engineering and Technology, Nellore",JNTU Ananthapur
850,"Priyadarshini Institute of Technology, Tirupati",JNTU Ananthapur
851,"Priyadarshini Institute of Technology, Nellore",JNTU Ananthapur
852,"Quba College of Engineering and Technology, Nellore",JNTU Ananthapur
853,"Rajeev Gandhi Memorial College of Engineering and Technology, Kurnool",JNTU Ananthapur
854,"Rajoli Veera Reddy Padmaja Engineering College for Women, C.K. Dinne Mandal",JNTU Ananthapur
855,"Rami Reddy Subbarami Reddy Engineering College, Bogole Mandal",JNTU Ananthapur
856,"Ravindra College of Engineering for Women, Kurnool",JNTU Ananthapur
857,"Rayalaseema School of Engineering and Research, Tirupati",JNTU Ananthapur
858,"Safa College of Engineering and Technology, Panchalingala",JNTU Ananthapur
859,"Sai Sakthi Engineering College, Kankammachatram",JNTU Ananthapur
860,"Santhiram Engineering College, Kurnool",JNTU Ananthapur
861,"Seshachala Institute of Technology, Puttur",JNTU Ananthapur
862,"Shree Institute of Technological Education, Renigunta Mandal",JNTU Ananthapur
863,"Shree Rama Educational Society Group of Institutions, Tirupati",JNTU Ananthapur
864,"Shri Sai Institute of Engineering and Technology, Bukkarayasamudram Mandal",JNTU Ananthapur
865,"Shri Shirdi Sai Institute of Science and Engineering, Bukkarayasamudram",JNTU Ananthapur
866,"Siddharth Institute of Engineering and Technology, Puttur",JNTU Ananthapur
867,"Siddhartha Institute of Science and Technology, Puttur",JNTU Ananthapur
868,"Sir C.V. Raman Institute of Technology and Sciences, Tadipatri",JNTU Ananthapur
869,"Sir Vishveshwaraiah Institute of Science and Technology, Madanapally",JNTU Ananthapur
870,SKR College of Engineering and Technology,JNTU Ananthapur
871,"Sree Rama Engineering College, Ranigunta Mandal",JNTU Ananthapur
872,"Sri Kalahastiswara Institute of Technology, Srikalahasti",JNTU Ananthapur
873,"Sri Krishnadeveraya Engineering College, Anantapur",JNTU Ananthapur
874,Sri Padmavathi Engineering College,JNTU Ananthapur
875,"Sri Raghavendra Institute of Science and Technology, Nellore",JNTU Ananthapur
876,"Sri Sai College of Engineering and Technology, Anantapur",JNTU Ananthapur
877,"Sri Sai Institute of Technology and Science, Rayachoti",JNTU Ananthapur
878,"Sri Venkatesa Perumal College of Engineering and Technology, Puttur",JNTU Ananthapur
879,"Sri Venkateswara College of Engineering, Tirupati",JNTU Ananthapur
880,"Sri Venkateswara College of Engineering and Technology, Marukambattu",JNTU Ananthapur
881,"Sri Venkateswara Engineering College for Women, Tirupati",JNTU Ananthapur
882,"Sri Venkateswara Institute of Science and Technology, Kadapa",JNTU Ananthapur
883,Sri Venkateswara Institute of Technology,JNTU Ananthapur
884,"Sri Vidyaniketan Engineering College, Tirupathi",JNTU Ananthapur
885,Srinivasa College of Engineering and Technology,JNTU Ananthapur
886,"Srinivasa Institute of Technology and Management Studies, Chittoor",JNTU Ananthapur
887,Srinivasa Institute of Technology and Science,JNTU Ananthapur
888,"Srinivasa Ramanujan Institute of Technology, B.K.Samudram Mandal",JNTU Ananthapur
889,"St Mark Educational SocityGroup of Institutions, Anantapur",JNTU Ananthapur
890,"St. John's College of Engineering and Technology, Yemmiganur",JNTU Ananthapur
891,"Stanley Stephen College of Engineering and Technology, Kurnool",JNTU Ananthapur
892,"Swetha Institute of Technology and Science for Women, Ramachandrapuram Mandal",JNTU Ananthapur
893,"Syamaladevi Institute of Technology for Women, Kurnool",JNTU Ananthapur
894,"Tadipatri Engineering College, Tadipatri",JNTU Ananthapur
895,"Vaagdevi Institute of Technology and Science, Proddatur",JNTU Ananthapur
896,"Vaishnavi Institute of Technology, Tirupati",JNTU Ananthapur
897,"Vaishnavi Institute of Technology for Women, Tirupati",JNTU Ananthapur
898,"Vemu Institute of Technology, Chittoor",JNTU Ananthapur
899,Vignana Bharati Institute of Technology,JNTU Ananthapur
900,"Visvodaya Engineering College, Nellore",JNTU Ananthapur
901,"Yogananda Institute of Technology and Science, Tirupati",JNTU Ananthapur
902,"J.N.T.U. College of Engineering, East Godavari",JNTU Kakinada
903,"J.N.T.U. College of Engineering, Vizianagaram",JNTU Kakinada
904,"A.B.R. College of Engineering and Technology, Kanigiri Mandal",JNTU Kakinada
905,"A.K.R.G. College of Engineering and Technology, West Godavari",JNTU Kakinada
906,"A.M. Reddy Memorial College of Engineering and Technology, Narasaraopet Mandal",JNTU Kakinada
907,"A1 Global Institute of Engineering and Technology, Markapur",JNTU Kakinada
908,"Adarsh College of Engineering, Gollaprolu Mandal",JNTU Kakinada
909,"Aditya Engineering College, Peddapuram",JNTU Kakinada
910,"Aditya Institute of Technology and Management, Tekkali",JNTU Kakinada
911,"Akula Gopayya College of Engineering and Technology, Tadepalligudem",JNTU Kakinada
912,"Akula Sreeramulu (A.S.R) College of Engineering, Tanuku",JNTU Kakinada
913,"Al-Aman College of Engineering, Anandapuram Mandal",JNTU Kakinada
914,"Al-Ameer College of Engineering and Information Technology, Anandapuram Mandal",JNTU Kakinada
915,Amalapuram Institute of Management Sciences and College of Engineering,JNTU Kakinada
916,"Amara Institute of Engineering and Technology, Nadendla Mandal",JNTU Kakinada
917,"Amrita Sai Institute of Science and Technology, Kanchikacharla",JNTU Kakinada
918,"Andhra Loyola Institute of Engineering and Technology, Vijayawada",JNTU Kakinada
919,"ASR College of Engineering and Technology, East Godavari",JNTU Kakinada
920,"Avanthi Institute of Engineering and Technology, Bhogapuram",JNTU Kakinada
921,"Avanthi Institute of Engineering and Technology, Narsipatnam",JNTU Kakinada
922,"Avanthi's Research and Technological Academy, Bhogapuram",JNTU Kakinada
923,"B.V.C College of Engineering, Rajahmundry",JNTU Kakinada
924,"Badari Institute of Technology and Sciences for Women, Kakinada",JNTU Kakinada
925,"Bhimavaram Institute of Engineering and Technology, Bhimavaram",JNTU Kakinada
926,"Bonam Venkata Chalamaiah Engineering College, Amalapuram",JNTU Kakinada
927,"Bonam Venkata Chalamaiah Institute of Technology and Science, Amalapuram",JNTU Kakinada
928,"Buchepalli Venkayamma Subbareddy Engineering College, Prakasam",JNTU Kakinada
929,"Chaitanya Engineering College, Madhurawada",JNTU Kakinada
930,"Chaitanya Engineering College, Bhimavaram",JNTU Kakinada
931,"Chaitanya Institute of Engineering and Technology, Rajahmundry",JNTU Kakinada
932,"Chaitanya Institute of Science and Technology, Kakinada",JNTU Kakinada
933,"Chalapathi Institute of Technology, Mothadaka",JNTU Kakinada
934,"Chebrolu Engineering College Institute of Computer Electronics and Management, Guntur",JNTU Kakinada
935,"Chirala Engineering College, Chirala",JNTU Kakinada
936,"Coastal Institute of Technology and Management, Kothavalasa",JNTU Kakinada
937,"D.J.R. Institute of Engineering and Technology, Vijayawada",JNTU Kakinada
938,"Dadi Institute of Engineering and Technology, Anakapalle",JNTU Kakinada
939,"Devineni Venkata Ramana and Dr. Himasekhar M.I.C. College of Technology, Krishna",JNTU Kakinada
940,DJR College of Engineering and Technology,JNTU Kakinada
941,"Don Bosco Institute of Technology and Science, Vaticherukura",JNTU Kakinada
942,"Dr. Samuel George Institute of Engineering and Technology, Markapur",JNTU Kakinada
943,"E.V.M. College of Engineering and Technology, Narsaraopet",JNTU Kakinada
944,"Eluru College of Engineering and Technology, Pedavegi",JNTU Kakinada
945,"Eswar College of Engineering, Narasaraopet",JNTU Kakinada
946,"G.M.R. Institute of Technology, Rajam",JNTU Kakinada
947,G.V.R and S College of Engineering for Women,JNTU Kakinada
948,"Gandhiji Institute of Science and Technology, Vatsavi",JNTU Kakinada
949,"Gayathri Vidya Parishad (G.V.P) College of Engineering, Visakhapatnam",JNTU Kakinada
950,Gayatri Institute of Engineering and Technology,JNTU Kakinada
951,"Gayatri Vidya Parishad College of Engineering for Women, Visakhapatnam",JNTU Kakinada
952,"GIET College of Engineering, Rajahmudry",JNTU Kakinada
953,"Godavari Institute of Engineering and Technology, Rajahmundry",JNTU Kakinada
954,"Gokul Institute of Technology and Science, Bobbili",JNTU Kakinada
955,Gonna Institute of Information Technology and Sciences,JNTU Kakinada
956,"Grandhi Varalakshmi Venkatarao Institute of Technology, Bhimavaram",JNTU Kakinada
957,"Gudlavalleru Engineering College, Krishna",JNTU Kakinada
958,"Guntur Engineering College, Prattipadu Mandal",JNTU Kakinada
959,"Gurindapalli Devananda Mary Memorial (G.D.M.M) College of Engineering and Technology for Women, Krishna",JNTU Kakinada
960,Helapuri Institute of Technology and Science,JNTU Kakinada
961,"Ideal Institute of Technology, Kakinada",JNTU Kakinada
962,Indira Institute of Technology and Science,JNTU Kakinada
963,"International School of Technology and Sciences (Women), Rajahmundry",JNTU Kakinada
964,"Jogaiah Institute of Technology and Science, Elemanchali Mandal",JNTU Kakinada
965,"K.K.R. and K.S.R. Institute of Technology and Sciences, Vatticherukur Mandal",JNTU Kakinada
966,"Kakinada Institute of Engineering and Technology, Kakinada",JNTU Kakinada
967,"Kakinada Institute of Engineering and Technology, Korangi",JNTU Kakinada
968,"Kakinada Institute of Engineering and Technology, Kakinada",JNTU Kakinada
969,"Kakinada Institute of Engineering and Technology for Women, Kakinada",JNTU Kakinada
970,"Kakinada Institute of Engineering and Technology for Women, Tallarevu Mandal",JNTU Kakinada
971,"Kakinada Institute of Technology and Science, Peddapuram",JNTU Kakinada
972,"Kakinada Institute of Technology and Sciences, Ramachandrapuram",JNTU Kakinada
973,"Kallam Haranadh reddy Institute of Technology, Guntur",JNTU Kakinada
974,"Kaushik College of Engineering, Anandapuram Mandal",JNTU Kakinada
975,"Kothamasu Saraswathamma and Subbaratnam Women's Engineering College, Tenali Mandal",JNTU Kakinada
976,"Krishna Chaitanya Institute of Technology and Sciences, Peddaraveedu Mandal",JNTU Kakinada
977,"Krishna's Pragati Institute of Technology, Rajahmundry",JNTU Kakinada
978,"Krishnaveni Engineering College for Women, Narasaraopet Mandal",JNTU Kakinada
979,"Lakireddy Balireddy College of Engineering, Krishna",JNTU Kakinada
980,"Lendi Institute of Engineering and Technology, Denkada",JNTU Kakinada
981,"Lenora College of Engineering, Rampachodavaram",JNTU Kakinada
982,"Loyola Institute of Technology and Management, Sattenapally Mandal",JNTU Kakinada
983,"Maharaj Vijayaram Gajapathiraj (M.V.G.R) College of Engineering, Vizianagaram",JNTU Kakinada
984,"Malineni Lakshmaiah Engineering College, Singarayakonda",JNTU Kakinada
985,"Malineni Lakshmaiah Women's Engineering College, Vatticherukuru Mandal",JNTU Kakinada
986,Malineni Perumallu Educational Society's Group of Colleges (Integrated Campus),JNTU Kakinada
987,"Mentey Pedmanabham College of Engineering and Technology, Bhimavaram",JNTU Kakinada
988,Miracle Educational Society Group of Institutions,JNTU Kakinada
989,Mithra Institute of Technology,JNTU Kakinada
990,"Mother Theresa Group of Institutions, Vijayawada rural",JNTU Kakinada
991,"N.R.I. Institute of Technology, Guntur",JNTU Kakinada
992,"N.R.I. Institute of Technology, Krishna",JNTU Kakinada
993,"Nalanda Institute of Engineering and Technology, Sattenapally Mandal",JNTU Kakinada
994,"Nalanda Institute of Technology, Sattenapalli Mandal",JNTU Kakinada
995,"Nannapaneni Venkata Rao College of Engineering and Technology, Tenali",JNTU Kakinada
996,Narasapur Institute of Technology,JNTU Kakinada
997,"Narasaraopet Institute of Technology, Narasaraopet",JNTU Kakinada
998,"Narasaraopeta Engineering College, Narsaraopet",JNTU Kakinada
999,"Newton's Institute of Engineering, Macherla",JNTU Kakinada
1000,"Newtons Institute of Science and Technology, Macherla",JNTU Kakinada
1001,Nightingale Engineering College (Women),JNTU Kakinada
1002,"Nimra College of Engineering and Technology, Vijayawada",JNTU Kakinada
1003,"Nimra Institute of Science and Technology, Vijayawada",JNTU Kakinada
1004,"Nimra Women's College of Engineering, Vijayawada",JNTU Kakinada
1005,"Nova College of Engineering and Technology, Jangareddygudem Mandal",JNTU Kakinada
1006,"Nova College of Engineering and Technology, Krishna",JNTU Kakinada
1007,"Nova College of Engineering and Technology for Women, Ibrahimpatnam",JNTU Kakinada
1008,"Novas Institute of Technology, Eluru",JNTU Kakinada
1009,"Nova's Institute of Technology for Women, Elugu Mandal",JNTU Kakinada
1010,"P.A.C.E. Institute of Technology and Sciences, Ongole",JNTU Kakinada
1011,"Paladugu Parvathi Devi College of Engineering and Technology, Gannavaram",JNTU Kakinada
1012,"Paladugu Parvathidevi College of Engineering and Technology, Gannavaram Mandal",JNTU Kakinada
1013,Ponnur Engineering College,JNTU Kakinada
1014,"Potti Sriramulu College of Engineering and Technology, Vijayawada",JNTU Kakinada
1015,"Pragati Engineering College, Peddapuram",JNTU Kakinada
1016,"Prajna Institute of Technology and Management, Haripuram",JNTU Kakinada
1017,"Prakasam Engineering College, Prakasam",JNTU Kakinada
1018,"Prasad Institute of Technology and Science, Jaggayyapet",JNTU Kakinada
1019,"Prasad V. Potluri Siddhartha Institute of Technology, Vijayawada",JNTU Kakinada
1020,Prasiddeha College of Engineering and Technology,JNTU Kakinada
1021,"Priyadarshini Institute of Technology and Science, Tenali",JNTU Kakinada
1022,"Priyadarshini Institute of Technology and Science for Women, Tenali",JNTU Kakinada
1023,"Pydah College of Engineering, Kakinada",JNTU Kakinada
1024,"Pydah College of Engineering and Technology, Anandapuram Mandal",JNTU Kakinada
1025,"Q.I.S. College of Engineering and Technology, Ongole",JNTU Kakinada
1026,"Q.I.S. Institute of Technology, Ongole",JNTU Kakinada
1027,"R.K. College of Engineering, Ibrahimpatnam",JNTU Kakinada
1028,"Raghu Engineering College, Bheemunipatnam Mandal",JNTU Kakinada
1029,"Rajahmundry Engineering College, Rajahmundry",JNTU Kakinada
1030,"Rajamahendri Institute of Engineering and Technology, Rajahmundry",JNTU Kakinada
1031,"Ramachandra College of Engineering, Eluru",JNTU Kakinada
1032,"Rao and Naidu Engineering College, Ongole",JNTU Kakinada
